ISTPI                    1489C20152O30/06/2015R223300           0.00000      186113.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R229999           0.00000      387805.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R299999           0.00000     2325339.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310102           0.00000      406297.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310199           0.00000      406297.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310202           0.00000      406295.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310299           0.00000      406295.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310502           0.00000     1356909.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310503           0.00000      117219.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310504           0.00000       17892.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310508           0.00000       99327.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310521           0.00000       99327.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R310599           0.00000     1356909.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R319999           0.00000      117219.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
